time,.left,.right,.forward,.stop,.sound
2020/10/19/16:09:06.359646,0,0,1,0,0
2020/10/19/16:09:06.365108,0,0,1,0,0
2020/10/19/16:09:06.369921,0,0,1,0,0
2020/10/19/16:09:06.374450,0,0,1,0,0
2020/10/19/16:09:06.380814,0,0,1,0,0
2020/10/19/16:09:06.387673,0,0,1,0,0
2020/10/19/16:09:06.390968,0,0,1,0,0
2020/10/19/16:09:06.397355,0,0,1,0,0
2020/10/19/16:09:06.400466,0,0,1,0,0
2020/10/19/16:09:06.404817,0,0,1,0,0
2020/10/19/16:09:06.409267,0,0,1,0,0
2020/10/19/16:09:06.415838,0,0,1,0,0
2020/10/19/16:09:06.421254,0,0,1,0,0
2020/10/19/16:09:06.424822,0,0,1,0,0
2020/10/19/16:09:06.429474,0,0,1,0,0
2020/10/19/16:09:06.438785,0,0,1,0,0
2020/10/19/16:09:06.439566,0,0,1,0,0
2020/10/19/16:09:06.444093,0,0,1,0,0
2020/10/19/16:09:06.450293,0,0,1,0,0
2020/10/19/16:09:06.455128,0,0,1,0,0
2020/10/19/16:09:06.459100,0,0,1,0,0
2020/10/19/16:09:06.464097,0,0,1,0,0
2020/10/19/16:09:06.469769,0,0,1,0,0
2020/10/19/16:09:06.474709,0,0,1,0,0
2020/10/19/16:09:06.479244,0,0,1,0,0
2020/10/19/16:09:06.485381,0,0,1,0,0
2020/10/19/16:09:06.489606,0,0,1,0,0
2020/10/19/16:09:06.495150,0,0,1,0,0
2020/10/19/16:09:06.504647,0,0,1,0,0
2020/10/19/16:09:06.504656,0,0,1,0,0
2020/10/19/16:09:06.510369,0,0,1,0,0
2020/10/19/16:09:06.514445,0,0,1,0,0
2020/10/19/16:09:06.519518,0,0,1,0,0
2020/10/19/16:09:06.524235,0,0,1,0,0
2020/10/19/16:09:06.529308,0,0,1,0,0
2020/10/19/16:09:06.542236,0,0,1,0,0
2020/10/19/16:09:06.542375,0,0,1,0,0
2020/10/19/16:09:06.545872,0,0,1,0,0
2020/10/19/16:09:06.549262,0,0,1,0,0
2020/10/19/16:09:06.554134,0,0,1,0,0
2020/10/19/16:09:06.559762,0,0,1,0,0
2020/10/19/16:09:06.564330,0,0,1,0,0
2020/10/19/16:09:06.569099,0,0,1,0,0
2020/10/19/16:09:06.574120,0,0,1,0,0
2020/10/19/16:09:06.579176,0,0,1,0,0
2020/10/19/16:09:06.584978,0,0,1,0,0
2020/10/19/16:09:06.590132,0,0,1,0,0
2020/10/19/16:09:06.596570,0,0,1,0,0
2020/10/19/16:09:06.599710,0,0,1,0,0
2020/10/19/16:09:06.604047,0,0,1,0,0
2020/10/19/16:09:06.608818,0,0,1,0,0
2020/10/19/16:09:06.614325,0,0,1,0,0
2020/10/19/16:09:06.619946,0,0,1,0,0
2020/10/19/16:09:06.624719,0,0,1,0,0
2020/10/19/16:09:06.628798,0,0,1,0,0
2020/10/19/16:09:06.634833,0,0,1,0,0
2020/10/19/16:09:06.640303,0,0,1,0,0
2020/10/19/16:09:06.647067,0,0,1,0,0
2020/10/19/16:09:06.651731,0,0,1,0,0
2020/10/19/16:09:06.656835,0,0,1,0,0
2020/10/19/16:09:06.659199,0,0,1,0,0
2020/10/19/16:09:06.664272,0,0,1,0,0
2020/10/19/16:09:06.669330,0,0,1,0,0
2020/10/19/16:09:06.675066,0,0,1,0,0
2020/10/19/16:09:06.679628,0,0,1,0,0
2020/10/19/16:09:06.684668,0,0,1,0,0
2020/10/19/16:09:06.689914,0,0,1,0,0
2020/10/19/16:09:06.694633,0,0,1,0,0
2020/10/19/16:09:06.700172,0,0,1,0,0
2020/10/19/16:09:06.705772,0,0,1,0,0
2020/10/19/16:09:06.709783,0,0,1,0,0
2020/10/19/16:09:06.715883,0,0,1,0,0
2020/10/19/16:09:06.722271,0,0,1,0,0
2020/10/19/16:09:06.726827,0,0,1,0,0
2020/10/19/16:09:06.730480,0,0,1,0,0
2020/10/19/16:09:06.734039,0,0,1,0,0
2020/10/19/16:09:06.738418,0,0,1,0,0
2020/10/19/16:09:06.745743,0,0,1,0,0
2020/10/19/16:09:06.750973,0,0,1,0,0
2020/10/19/16:09:06.757551,0,0,1,0,0
2020/10/19/16:09:06.761691,0,0,1,0,0
2020/10/19/16:09:06.764764,0,0,1,0,0
2020/10/19/16:09:06.769414,0,0,1,0,0
2020/10/19/16:09:06.774149,0,0,1,0,0
2020/10/19/16:09:06.780612,0,0,1,0,0
2020/10/19/16:09:06.785015,0,0,1,0,0
2020/10/19/16:09:06.788586,0,0,1,0,0
2020/10/19/16:09:06.794147,0,0,1,0,0
2020/10/19/16:09:06.803779,0,0,1,0,0
2020/10/19/16:09:06.803878,0,0,1,0,0
2020/10/19/16:09:06.811634,0,0,1,0,0
2020/10/19/16:09:06.814896,0,0,1,0,0
2020/10/19/16:09:06.819539,0,0,1,0,0
2020/10/19/16:09:06.823670,0,0,1,0,0
2020/10/19/16:09:06.829665,0,0,1,0,0
2020/10/19/16:09:06.834738,0,0,1,0,0
2020/10/19/16:09:06.839164,0,0,1,0,0
2020/10/19/16:09:06.844211,0,0,1,0,0
2020/10/19/16:09:06.849642,0,0,1,0,0
2020/10/19/16:09:06.856701,0,0,1,0,0
2020/10/19/16:09:06.864802,0,0,1,0,0
2020/10/19/16:09:06.865629,0,0,1,0,0
2020/10/19/16:09:06.875340,0,0,1,0,0
2020/10/19/16:09:06.875359,0,0,1,0,0
2020/10/19/16:09:06.879525,0,0,1,0,0
2020/10/19/16:09:06.884947,0,0,1,0,0
2020/10/19/16:09:06.889847,0,0,1,0,0
2020/10/19/16:09:06.895674,0,0,1,0,0
2020/10/19/16:09:06.905615,0,0,1,0,0
2020/10/19/16:09:06.905685,0,0,1,0,0
2020/10/19/16:09:06.909120,0,0,1,0,0
2020/10/19/16:09:06.914962,0,0,1,0,0
2020/10/19/16:09:06.920710,0,0,1,0,0
2020/10/19/16:09:06.924977,0,0,1,0,0
2020/10/19/16:09:06.929167,0,0,1,0,0
2020/10/19/16:09:06.934350,0,0,1,0,0
2020/10/19/16:09:06.939751,0,0,1,0,0
2020/10/19/16:09:06.944358,0,0,1,0,0
2020/10/19/16:09:06.948899,0,0,1,0,0
2020/10/19/16:09:06.954804,0,0,1,0,0
2020/10/19/16:09:06.962820,0,0,1,0,0
2020/10/19/16:09:06.966233,0,0,1,0,0
2020/10/19/16:09:06.969652,0,0,1,0,0
2020/10/19/16:09:06.974749,0,0,1,0,0
2020/10/19/16:09:06.979684,0,0,1,0,0
2020/10/19/16:09:06.984475,0,0,1,0,0
2020/10/19/16:09:06.990066,0,0,1,0,0
2020/10/19/16:09:06.995758,0,0,1,0,0
2020/10/19/16:09:06.999072,0,0,1,0,0
2020/10/19/16:09:07.004143,0,0,1,0,0
2020/10/19/16:09:07.009149,0,0,1,0,0
2020/10/19/16:09:07.014957,0,0,1,0,0
2020/10/19/16:09:07.019443,0,0,1,0,0
2020/10/19/16:09:07.026901,0,0,1,0,0
2020/10/19/16:09:07.030460,0,0,1,0,0
2020/10/19/16:09:07.034719,0,0,1,0,0
2020/10/19/16:09:07.038616,0,0,1,0,0
2020/10/19/16:09:07.044665,0,0,1,0,0
2020/10/19/16:09:07.048857,0,0,1,0,0
2020/10/19/16:09:07.054156,0,0,1,0,0
2020/10/19/16:09:07.059826,0,0,1,0,0
2020/10/19/16:09:07.064362,0,0,1,0,0
2020/10/19/16:09:07.070648,0,0,1,0,0
2020/10/19/16:09:07.077610,0,0,1,0,0
2020/10/19/16:09:07.079760,0,0,1,0,0
2020/10/19/16:09:07.085074,0,0,1,0,0
2020/10/19/16:09:07.089299,0,0,1,0,0
2020/10/19/16:09:07.093881,0,0,1,0,0
2020/10/19/16:09:07.099973,0,0,1,0,0
2020/10/19/16:09:07.104583,0,0,1,0,0
2020/10/19/16:09:07.108889,0,0,1,0,0
2020/10/19/16:09:07.114193,0,0,1,0,0
2020/10/19/16:09:07.119203,0,0,1,0,0
2020/10/19/16:09:07.126941,0,0,1,0,0
2020/10/19/16:09:07.129907,0,0,1,0,0
2020/10/19/16:09:07.134561,0,0,1,0,0
2020/10/19/16:09:07.139202,0,0,1,0,0
2020/10/19/16:09:07.144249,0,0,1,0,0
2020/10/19/16:09:07.148907,0,0,1,0,0
2020/10/19/16:09:07.155291,0,0,1,0,0
2020/10/19/16:09:07.159127,0,0,1,0,0
2020/10/19/16:09:07.164599,0,0,1,0,0
2020/10/19/16:09:07.168916,0,0,1,0,0
2020/10/19/16:09:07.174323,0,0,1,0,0
2020/10/19/16:09:07.180724,0,0,1,0,0
2020/10/19/16:09:07.184502,0,0,1,0,0
2020/10/19/16:09:07.190328,0,0,1,0,0
2020/10/19/16:09:07.196905,0,0,1,0,0
2020/10/19/16:09:07.198662,0,0,1,0,0
2020/10/19/16:09:07.204548,0,0,1,0,0
2020/10/19/16:09:07.209936,0,0,1,0,0
2020/10/19/16:09:07.215193,0,0,1,0,0
2020/10/19/16:09:07.219906,0,0,1,0,0
2020/10/19/16:09:07.228332,0,0,1,0,0
2020/10/19/16:09:07.229755,0,0,1,0,0
2020/10/19/16:09:07.239904,0,0,1,0,0
2020/10/19/16:09:07.240023,0,0,1,0,0
2020/10/19/16:09:07.245566,0,0,1,0,0
2020/10/19/16:09:07.253825,0,0,1,0,0
2020/10/19/16:09:07.255329,0,0,1,0,0
2020/10/19/16:09:07.259006,0,0,1,0,0
2020/10/19/16:09:07.264352,0,0,1,0,0
2020/10/19/16:09:07.269930,0,0,1,0,0
2020/10/19/16:09:07.274366,0,0,1,0,0
2020/10/19/16:09:07.279536,0,0,1,0,0
2020/10/19/16:09:07.284897,0,0,1,0,0
2020/10/19/16:09:07.289517,0,0,1,0,0
2020/10/19/16:09:07.294967,0,0,1,0,0
2020/10/19/16:09:07.305755,0,0,1,0,0
2020/10/19/16:09:07.305839,0,0,1,0,0
2020/10/19/16:09:07.310409,0,0,1,0,0
2020/10/19/16:09:07.314765,0,0,1,0,0
2020/10/19/16:09:07.319219,0,0,1,0,0
2020/10/19/16:09:07.325148,0,0,1,0,0
2020/10/19/16:09:07.332224,0,0,1,0,0
2020/10/19/16:09:07.335859,0,0,1,0,0
2020/10/19/16:09:07.339135,0,0,1,0,0
2020/10/19/16:09:07.346013,0,0,1,0,0
2020/10/19/16:09:07.349480,0,0,1,0,0
2020/10/19/16:09:07.354537,0,0,1,0,0
2020/10/19/16:09:07.359488,0,0,1,0,0
2020/10/19/16:09:07.364187,0,0,1,0,0
2020/10/19/16:09:07.369144,0,0,1,0,0
2020/10/19/16:09:07.374411,0,0,1,0,0
2020/10/19/16:09:07.379338,0,0,1,0,0
2020/10/19/16:09:07.384704,0,0,1,0,0
2020/10/19/16:09:07.389161,0,0,1,0,0
2020/10/19/16:09:07.396928,0,0,1,0,0
2020/10/19/16:09:07.399058,0,0,1,0,0
2020/10/19/16:09:07.405105,0,0,1,0,0
2020/10/19/16:09:07.409961,0,0,1,0,0
2020/10/19/16:09:07.414793,0,0,1,0,0
2020/10/19/16:09:07.420070,0,0,1,0,0
2020/10/19/16:09:07.425297,0,0,1,0,0
2020/10/19/16:09:07.429871,0,0,1,0,0
2020/10/19/16:09:07.433779,0,0,1,0,0
2020/10/19/16:09:07.439008,0,0,1,0,0
2020/10/19/16:09:07.444964,0,0,1,0,0
2020/10/19/16:09:07.448640,0,0,1,0,0
2020/10/19/16:09:07.456290,0,0,1,0,0
2020/10/19/16:09:07.463786,0,0,1,0,0
2020/10/19/16:09:07.463808,0,0,1,0,0
2020/10/19/16:09:07.470062,0,0,1,0,0
2020/10/19/16:09:07.474530,0,0,1,0,0
2020/10/19/16:09:07.479085,0,0,1,0,0
2020/10/19/16:09:07.484154,0,0,1,0,0
2020/10/19/16:09:07.489398,0,0,1,0,0
2020/10/19/16:09:07.494678,0,0,1,0,0
2020/10/19/16:09:07.501516,0,0,1,0,0
2020/10/19/16:09:07.505023,0,0,1,0,0
2020/10/19/16:09:07.511579,0,0,1,0,0
2020/10/19/16:09:07.520954,0,0,1,0,0
2020/10/19/16:09:07.521566,0,0,1,0,0
2020/10/19/16:09:07.523638,0,0,1,0,0
2020/10/19/16:09:07.529739,0,0,1,0,0
2020/10/19/16:09:07.533861,0,0,1,0,0
2020/10/19/16:09:07.539091,0,0,1,0,0
2020/10/19/16:09:07.544281,0,0,1,0,0
2020/10/19/16:09:07.549451,0,0,1,0,0
2020/10/19/16:09:07.557068,0,0,1,0,0
2020/10/19/16:09:07.559170,0,0,1,0,0
2020/10/19/16:09:07.564999,0,0,1,0,0
2020/10/19/16:09:07.570222,0,0,1,0,0
2020/10/19/16:09:07.574814,0,0,1,0,0
2020/10/19/16:09:07.579369,0,0,1,0,0
2020/10/19/16:09:07.584752,0,0,1,0,0
2020/10/19/16:09:07.589954,0,0,1,0,0
2020/10/19/16:09:07.595251,0,0,1,0,0
2020/10/19/16:09:07.607661,0,0,1,0,0
2020/10/19/16:09:07.607694,0,0,1,0,0
2020/10/19/16:09:07.611015,0,0,1,0,0
2020/10/19/16:09:07.617087,0,0,1,0,0
2020/10/19/16:09:07.621463,0,0,1,0,0
2020/10/19/16:09:07.625854,0,0,1,0,0
2020/10/19/16:09:07.630915,0,0,1,0,0
2020/10/19/16:09:07.635345,0,0,1,0,0
2020/10/19/16:09:07.640831,0,0,1,0,0
2020/10/19/16:09:07.645315,0,0,1,0,0
2020/10/19/16:09:07.650252,0,0,1,0,0
2020/10/19/16:09:07.654515,0,0,1,0,0
2020/10/19/16:09:07.663742,0,0,1,0,0
2020/10/19/16:09:07.666825,0,0,1,0,0
2020/10/19/16:09:07.670971,0,0,1,0,0
2020/10/19/16:09:07.676512,0,0,1,0,0
2020/10/19/16:09:07.680858,0,0,1,0,0
2020/10/19/16:09:07.683413,0,0,1,0,0
2020/10/19/16:09:07.688673,0,0,1,0,0
2020/10/19/16:09:07.694456,0,0,1,0,0
2020/10/19/16:09:07.698968,0,0,1,0,0
2020/10/19/16:09:07.703875,0,0,1,0,0
2020/10/19/16:09:07.711570,0,0,1,0,0
2020/10/19/16:09:07.715209,0,0,1,0,0
2020/10/19/16:09:07.720632,0,0,1,0,0
2020/10/19/16:09:07.725396,0,0,1,0,0
2020/10/19/16:09:07.728629,0,0,1,0,0
2020/10/19/16:09:07.733628,0,0,1,0,0
2020/10/19/16:09:07.738316,0,0,1,0,0
2020/10/19/16:09:07.744318,0,0,1,0,0
2020/10/19/16:09:07.748812,0,0,1,0,0
2020/10/19/16:09:07.761230,0,0,1,0,0
2020/10/19/16:09:07.762305,0,0,1,0,0
2020/10/19/16:09:07.764347,0,0,1,0,0
2020/10/19/16:09:07.770522,0,0,1,0,0
2020/10/19/16:09:07.776150,0,0,1,0,0
2020/10/19/16:09:07.781078,0,0,1,0,0
2020/10/19/16:09:07.785472,0,0,1,0,0
2020/10/19/16:09:07.792048,0,0,1,0,0
2020/10/19/16:09:07.797092,0,0,1,0,0
2020/10/19/16:09:07.800326,0,0,1,0,0
2020/10/19/16:09:07.805232,0,0,1,0,0
2020/10/19/16:09:07.810552,0,0,1,0,0
2020/10/19/16:09:07.816991,0,0,1,0,0
2020/10/19/16:09:07.820152,0,0,1,0,0
2020/10/19/16:09:07.826208,0,0,1,0,0
2020/10/19/16:09:07.830342,0,0,1,0,0
2020/10/19/16:09:07.835202,0,0,1,0,0
2020/10/19/16:09:07.840523,0,0,1,0,0
2020/10/19/16:09:07.845157,0,0,1,0,0
2020/10/19/16:09:07.851143,0,0,1,0,0
2020/10/19/16:09:07.854975,0,0,1,0,0
2020/10/19/16:09:07.861468,0,0,1,0,0
2020/10/19/16:09:07.865649,0,0,1,0,0
2020/10/19/16:09:07.870584,0,0,1,0,0
2020/10/19/16:09:07.876043,0,0,1,0,0
2020/10/19/16:09:07.880555,0,0,1,0,0
2020/10/19/16:09:07.885531,0,0,1,0,0
2020/10/19/16:09:07.889098,0,0,1,0,0
2020/10/19/16:09:07.895878,0,0,1,0,0
2020/10/19/16:09:07.899331,0,0,1,0,0
2020/10/19/16:09:07.905051,0,0,1,0,0
2020/10/19/16:09:07.910968,0,0,1,0,0
2020/10/19/16:09:07.914289,0,0,1,0,0
2020/10/19/16:09:07.921978,0,0,1,0,0
2020/10/19/16:09:07.924452,0,0,1,0,0
2020/10/19/16:09:07.928978,0,0,1,0,0
2020/10/19/16:09:07.935596,0,0,1,0,0
2020/10/19/16:09:07.939566,0,0,1,0,0
2020/10/19/16:09:07.945089,0,0,1,0,0
2020/10/19/16:09:07.950241,0,0,1,0,0
2020/10/19/16:09:07.956894,0,0,1,0,0
2020/10/19/16:09:07.960251,0,0,1,0,0
2020/10/19/16:09:07.963998,0,0,1,0,0
2020/10/19/16:09:07.971180,0,0,1,0,0
2020/10/19/16:09:07.982367,0,0,1,0,0
2020/10/19/16:09:07.982449,0,0,1,0,0
2020/10/19/16:09:07.986456,0,0,1,0,0
2020/10/19/16:09:07.990479,0,0,1,0,0
2020/10/19/16:09:07.995070,0,0,1,0,0
2020/10/19/16:09:08.000043,0,0,1,0,0
2020/10/19/16:09:08.004796,0,0,1,0,0
2020/10/19/16:09:08.009414,0,0,1,0,0
2020/10/19/16:09:08.014518,0,0,1,0,0
2020/10/19/16:09:08.019629,0,0,1,0,0
2020/10/19/16:09:08.026045,0,0,1,0,0
2020/10/19/16:09:08.029518,0,0,1,0,0
2020/10/19/16:09:08.034844,0,0,1,0,0
2020/10/19/16:09:08.039386,0,0,1,0,0
2020/10/19/16:09:08.044140,0,0,1,0,0
2020/10/19/16:09:08.048789,0,0,1,0,0
2020/10/19/16:09:08.054131,0,0,1,0,0
2020/10/19/16:09:08.060676,0,0,1,0,0
2020/10/19/16:09:08.067517,0,0,1,0,0
2020/10/19/16:09:08.071090,0,0,1,0,0
2020/10/19/16:09:08.074668,0,0,1,0,0
2020/10/19/16:09:08.079325,0,0,1,0,0
2020/10/19/16:09:08.084845,0,0,1,0,0
2020/10/19/16:09:08.090982,0,0,1,0,0
2020/10/19/16:09:08.095521,0,0,1,0,0
2020/10/19/16:09:08.099994,0,0,1,0,0
2020/10/19/16:09:08.104810,0,0,1,0,0
2020/10/19/16:09:08.109278,0,0,1,0,0
2020/10/19/16:09:08.114591,0,0,1,0,0
2020/10/19/16:09:08.119515,0,0,1,0,0
2020/10/19/16:09:08.124180,0,0,1,0,0
2020/10/19/16:09:08.130423,0,0,1,0,0
2020/10/19/16:09:08.134975,0,0,1,0,0
2020/10/19/16:09:08.139557,0,0,1,0,0
2020/10/19/16:09:08.144268,0,0,1,0,0
2020/10/19/16:09:08.149347,0,0,1,0,0
2020/10/19/16:09:08.154248,0,0,1,0,0
2020/10/19/16:09:08.159218,0,0,1,0,0
2020/10/19/16:09:08.164982,0,0,1,0,0
2020/10/19/16:09:08.169875,0,0,1,0,0
2020/10/19/16:09:08.174795,0,0,1,0,0
2020/10/19/16:09:08.181776,0,0,1,0,0
2020/10/19/16:09:08.184841,0,0,1,0,0
2020/10/19/16:09:08.189371,0,0,1,0,0
2020/10/19/16:09:08.196380,0,0,1,0,0
2020/10/19/16:09:08.200895,0,0,1,0,0
2020/10/19/16:09:08.204213,0,0,1,0,0
2020/10/19/16:09:08.209221,0,0,1,0,0
2020/10/19/16:09:08.214262,0,0,1,0,0
2020/10/19/16:09:08.219484,0,0,1,0,0
2020/10/19/16:09:08.223973,0,0,1,0,0
2020/10/19/16:09:08.229151,0,0,1,0,0
2020/10/19/16:09:08.233775,0,0,1,0,0
2020/10/19/16:09:08.239314,0,0,1,0,0
2020/10/19/16:09:08.244365,0,0,1,0,0
2020/10/19/16:09:08.248734,0,0,1,0,0
2020/10/19/16:09:08.254049,0,0,1,0,0
2020/10/19/16:09:08.259756,0,0,1,0,0
2020/10/19/16:09:08.266800,0,0,1,0,0
2020/10/19/16:09:08.270015,0,0,1,0,0
2020/10/19/16:09:08.275034,0,0,1,0,0
2020/10/19/16:09:08.279651,0,0,1,0,0
2020/10/19/16:09:08.285816,0,0,1,0,0
2020/10/19/16:09:08.289833,0,0,1,0,0
2020/10/19/16:09:08.295500,0,0,1,0,0
2020/10/19/16:09:08.299814,0,0,1,0,0
2020/10/19/16:09:08.311986,0,0,1,0,0
2020/10/19/16:09:08.311995,0,0,1,0,0
2020/10/19/16:09:08.316103,0,0,1,0,0
2020/10/19/16:09:08.319024,0,0,1,0,0
2020/10/19/16:09:08.327991,0,0,1,0,0
2020/10/19/16:09:08.328810,0,0,1,0,0
2020/10/19/16:09:08.334442,0,0,1,0,0
2020/10/19/16:09:08.340374,0,0,1,0,0
2020/10/19/16:09:08.344042,0,0,1,0,0
2020/10/19/16:09:08.349279,0,0,1,0,0
2020/10/19/16:09:08.354645,0,0,1,0,0
2020/10/19/16:09:08.359904,0,0,1,0,0
2020/10/19/16:09:08.365549,0,0,1,0,0
2020/10/19/16:09:08.369865,0,0,1,0,0
2020/10/19/16:09:08.374726,0,0,1,0,0
2020/10/19/16:09:08.378709,0,0,1,0,0
2020/10/19/16:09:08.383862,0,0,1,0,0
2020/10/19/16:09:08.392124,0,0,1,0,0
2020/10/19/16:09:08.394298,0,0,1,0,0
2020/10/19/16:09:08.402544,0,0,1,0,0
2020/10/19/16:09:08.415221,0,0,1,0,0
2020/10/19/16:09:08.415239,0,0,1,0,0
2020/10/19/16:09:08.415257,0,0,1,0,0
2020/10/19/16:09:08.419310,0,0,1,0,0
2020/10/19/16:09:08.424962,0,0,1,0,0
2020/10/19/16:09:08.429085,0,0,1,0,0
2020/10/19/16:09:08.433960,0,0,1,0,0
2020/10/19/16:09:08.438557,0,0,1,0,0
2020/10/19/16:09:08.444757,0,0,1,0,0
2020/10/19/16:09:08.449470,0,0,1,0,0
2020/10/19/16:09:08.455481,0,0,1,0,0
2020/10/19/16:09:08.460268,0,0,1,0,0
2020/10/19/16:09:08.464803,0,0,1,0,0
2020/10/19/16:09:08.470174,0,0,1,0,0
2020/10/19/16:09:08.473900,0,0,1,0,0
2020/10/19/16:09:08.479090,0,0,1,0,0
2020/10/19/16:09:08.484190,0,0,1,0,0
2020/10/19/16:09:08.489415,0,0,1,0,0
2020/10/19/16:09:08.496006,0,0,1,0,0
2020/10/19/16:09:08.498719,0,0,1,0,0
2020/10/19/16:09:08.503970,0,0,1,0,0
2020/10/19/16:09:08.515628,0,0,1,0,0
2020/10/19/16:09:08.515669,0,0,1,0,0
2020/10/19/16:09:08.519671,0,0,1,0,0
2020/10/19/16:09:08.524607,0,0,1,0,0
2020/10/19/16:09:08.530412,0,0,1,0,0
2020/10/19/16:09:08.535340,0,0,1,0,0
2020/10/19/16:09:08.538934,0,0,1,0,0
2020/10/19/16:09:08.544366,0,0,1,0,0
2020/10/19/16:09:08.549922,0,0,1,0,0
2020/10/19/16:09:08.555313,0,0,1,0,0
2020/10/19/16:09:08.559742,0,0,1,0,0
2020/10/19/16:09:08.564941,0,0,1,0,0
2020/10/19/16:09:08.570080,0,0,1,0,0
2020/10/19/16:09:08.574628,0,0,1,0,0
2020/10/19/16:09:08.579012,0,0,1,0,0
2020/10/19/16:09:08.584355,0,0,1,0,0
2020/10/19/16:09:08.589652,0,0,1,0,0
2020/10/19/16:09:08.596205,0,0,1,0,0
2020/10/19/16:09:08.599543,0,0,1,0,0
2020/10/19/16:09:08.604012,0,0,1,0,0
2020/10/19/16:09:08.609677,0,0,1,0,0
2020/10/19/16:09:08.615442,0,0,1,0,0
2020/10/19/16:09:08.619638,0,0,1,0,0
2020/10/19/16:09:08.626324,0,0,1,0,0
2020/10/19/16:09:08.630342,0,0,1,0,0
2020/10/19/16:09:08.634145,0,0,1,0,0
2020/10/19/16:09:08.638783,0,0,1,0,0
2020/10/19/16:09:08.644494,0,0,1,0,0
2020/10/19/16:09:08.650164,0,0,1,0,0
2020/10/19/16:09:08.656752,0,0,1,0,0
2020/10/19/16:09:08.661858,0,0,1,0,0
2020/10/19/16:09:08.665184,0,0,1,0,0
2020/10/19/16:09:08.670866,0,0,1,0,0
2020/10/19/16:09:08.674418,0,0,1,0,0
2020/10/19/16:09:08.679211,0,0,1,0,0
2020/10/19/16:09:08.684285,0,0,1,0,0
2020/10/19/16:09:08.689602,0,0,1,0,0
2020/10/19/16:09:08.695068,0,0,1,0,0
2020/10/19/16:09:08.699703,0,0,1,0,0
2020/10/19/16:09:08.705917,0,0,1,0,0
2020/10/19/16:09:08.710280,0,0,1,0,0
2020/10/19/16:09:08.714786,0,0,1,0,0
2020/10/19/16:09:08.721152,0,0,1,0,0
2020/10/19/16:09:08.725159,0,0,1,0,0
2020/10/19/16:09:08.729234,0,0,1,0,0
2020/10/19/16:09:08.735186,0,0,1,0,0
2020/10/19/16:09:08.739028,0,0,1,0,0
2020/10/19/16:09:08.744854,0,0,1,0,0
2020/10/19/16:09:08.750073,0,0,1,0,0
2020/10/19/16:09:08.754277,0,0,1,0,0
2020/10/19/16:09:08.761994,0,0,1,0,0
2020/10/19/16:09:08.764583,0,0,1,0,0
2020/10/19/16:09:08.769467,0,0,1,0,0
2020/10/19/16:09:08.774183,0,0,1,0,0
2020/10/19/16:09:08.778587,0,0,1,0,0
2020/10/19/16:09:08.784705,0,0,1,0,0
2020/10/19/16:09:08.789681,0,0,1,0,0
2020/10/19/16:09:08.795632,0,0,1,0,0
2020/10/19/16:09:08.799568,0,0,1,0,0
2020/10/19/16:09:08.804110,0,0,1,0,0
2020/10/19/16:09:08.808988,0,0,1,0,0
2020/10/19/16:09:08.816041,0,0,1,0,0
2020/10/19/16:09:08.820164,0,0,1,0,0
2020/10/19/16:09:08.825919,0,0,1,0,0
2020/10/19/16:09:08.834337,0,0,1,0,0
2020/10/19/16:09:08.835672,0,0,1,0,0
2020/10/19/16:09:08.839433,0,0,1,0,0
2020/10/19/16:09:08.844469,0,0,1,0,0
2020/10/19/16:09:08.849364,0,0,1,0,0
2020/10/19/16:09:08.856664,0,0,1,0,0
2020/10/19/16:09:08.859394,0,0,1,0,0
2020/10/19/16:09:08.864522,0,0,1,0,0
2020/10/19/16:09:08.869426,0,0,1,0,0
2020/10/19/16:09:08.876810,0,0,1,0,0
2020/10/19/16:09:08.881338,0,0,1,0,0
2020/10/19/16:09:08.883612,0,0,1,0,0
2020/10/19/16:09:08.888799,0,0,1,0,0
2020/10/19/16:09:08.894998,0,0,1,0,0
2020/10/19/16:09:08.898488,0,0,1,0,0
2020/10/19/16:09:08.905020,0,0,1,0,0
2020/10/19/16:09:08.911925,0,0,1,0,0
2020/10/19/16:09:08.914101,0,0,1,0,0
2020/10/19/16:09:08.922901,0,0,1,0,0
2020/10/19/16:09:08.924699,0,0,1,0,0
2020/10/19/16:09:08.934000,0,0,1,0,0
2020/10/19/16:09:08.938807,0,0,1,0,0
2020/10/19/16:09:08.945004,0,0,1,0,0
2020/10/19/16:09:08.948629,0,0,1,0,0
2020/10/19/16:09:08.953535,0,0,1,0,0
2020/10/19/16:09:08.958925,0,0,1,0,0
2020/10/19/16:09:08.964827,0,0,1,0,0
2020/10/19/16:09:08.970454,0,0,1,0,0
2020/10/19/16:09:08.975785,0,0,1,0,0
2020/10/19/16:09:08.980164,0,0,1,0,0
2020/10/19/16:09:08.985098,0,0,1,0,0
2020/10/19/16:09:08.989089,0,0,1,0,0
2020/10/19/16:09:08.994912,0,0,1,0,0
2020/10/19/16:09:08.999061,0,0,1,0,0
2020/10/19/16:09:09.004269,0,0,1,0,0
2020/10/19/16:09:09.009750,0,0,1,0,0
2020/10/19/16:09:09.013807,0,0,1,0,0
2020/10/19/16:09:09.020183,0,0,1,0,0
2020/10/19/16:09:09.025628,0,0,1,0,0
2020/10/19/16:09:09.030711,0,0,1,0,0
2020/10/19/16:09:09.038545,0,0,1,0,0
2020/10/19/16:09:09.040491,0,0,1,0,0
2020/10/19/16:09:09.044397,0,0,1,0,0
