rosbagTimestamp,data
1606295398430408705,"""1606295398.299968,38.254633,140.835521,197.354000,0.021000,0.048000,-0.018000,6.448000,6.448000,9.152000,2,1,1,0"""
1606295398534791838,"""1606295398.299968,38.254633,140.835521,197.354000,0.021000,0.048000,-0.018000,6.448000,6.448000,9.152000,2,1,1,0"""
1606295398618655384,"""1606295398.499968,38.254633,140.835522,197.356000,0.012000,0.044000,-0.016000,6.448000,6.448000,9.168000,2,1,1,0"""
1606295398752613294,"""1606295398.499968,38.254633,140.835522,197.356000,0.012000,0.044000,-0.016000,6.448000,6.448000,9.168000,2,1,1,0"""
1606295398840948475,"""1606295398.699968,38.254633,140.835522,197.358000,0.000000,0.025000,-0.018000,6.432000,6.432000,9.168000,2,1,1,0"""
1606295398922028655,"""1606295398.699968,38.254633,140.835522,197.358000,0.000000,0.025000,-0.018000,6.432000,6.432000,9.168000,2,1,1,0"""
1606295399035565743,"""1606295398.899968,38.254633,140.835522,197.355000,-0.008000,0.011000,-0.013000,6.432000,6.432000,9.184000,2,1,1,0"""
1606295399119745471,"""1606295398.899968,38.254633,140.835522,197.355000,-0.008000,0.011000,-0.013000,6.432000,6.432000,9.184000,2,1,1,0"""
1606295399231406215,"""1606295399.99968,38.254633,140.835522,197.358000,-0.002000,0.002000,-0.010000,6.432000,6.432000,9.184000,2,1,1,0"""
1606295399318927910,"""1606295399.299968,38.254633,140.835521,197.353000,-0.027000,-0.014000,-0.006000,6.432000,6.432000,9.200001,2,1,1,0"""
1606295399464505575,"""1606295399.299968,38.254633,140.835521,197.353000,-0.027000,-0.014000,-0.006000,6.432000,6.432000,9.200001,2,1,1,0"""
1606295399518707064,"""1606295399.399968,38.254633,140.835521,197.353000,-0.032000,-0.017000,-0.006000,6.400000,6.400000,9.168000,2,1,1,0"""
1606295399629307738,"""1606295399.399968,38.254633,140.835521,197.353000,-0.032000,-0.017000,-0.006000,6.400000,6.400000,9.168000,2,1,1,0"""
1606295399718326515,"""1606295399.599968,38.254633,140.835521,197.352000,-0.015000,-0.006000,-0.003000,6.400000,6.400000,9.184000,2,1,1,0"""
1606295399821166775,"""1606295399.599968,38.254633,140.835521,197.352000,-0.015000,-0.006000,-0.003000,6.400000,6.400000,9.184000,2,1,1,0"""
1606295399922275919,"""1606295399.799968,38.254633,140.835521,197.345000,-0.035000,-0.005000,-0.001000,6.400000,6.400000,9.184000,2,1,1,0"""
1606295400025744533,"""1606295399.799968,38.254633,140.835521,197.345000,-0.035000,-0.005000,-0.001000,6.400000,6.400000,9.184000,2,1,1,0"""
1606295400170893917,"""1606295399.999968,38.254633,140.835522,197.351000,-0.024000,0.009000,-0.007000,6.400000,6.400000,9.200001,2,1,1,0"""
1606295400249392120,"""1606295399.999968,38.254633,140.835522,197.351000,-0.024000,0.009000,-0.007000,6.400000,6.400000,9.200001,2,1,1,0"""
1606295400327266265,"""1606295400.199968,38.254633,140.835522,197.353000,-0.012000,0.016000,-0.010000,6.400000,6.400000,9.200001,2,1,1,0"""
1606295400430250524,"""1606295400.199968,38.254633,140.835522,197.353000,-0.012000,0.016000,-0.010000,6.400000,6.400000,9.200001,2,1,1,0"""
1606295400532835963,"""1606295400.399967,38.254633,140.835522,197.342000,0.004000,0.017000,0.001000,6.400000,6.400000,9.216001,2,1,1,0"""
1606295400638641033,"""1606295400.399967,38.254633,140.835522,197.342000,0.004000,0.017000,0.001000,6.400000,6.400000,9.216001,2,1,1,0"""
1606295400723027131,"""1606295400.599967,38.254634,140.835522,197.340000,0.036000,0.039000,-0.002000,6.384000,6.384000,9.216001,2,1,1,0"""
1606295400836542910,"""1606295400.599967,38.254634,140.835522,197.340000,0.036000,0.039000,-0.002000,6.384000,6.384000,9.216001,2,1,1,0"""
1606295400930623345,"""1606295400.799967,38.254634,140.835522,197.329000,0.028000,0.028000,0.004000,6.384000,6.384000,9.232000,2,1,1,0"""
1606295401034679030,"""1606295400.799967,38.254634,140.835522,197.329000,0.028000,0.028000,0.004000,6.384000,6.384000,9.232000,2,1,1,0"""
1606295401166157466,"""1606295400.999967,38.254634,140.835522,197.321000,0.071000,0.004000,0.006000,6.384000,6.384000,9.232000,2,1,1,0"""
1606295401250020540,"""1606295400.999967,38.254634,140.835522,197.321000,0.071000,0.004000,0.006000,6.384000,6.384000,9.232000,2,1,1,0"""
1606295401319916447,"""1606295401.199967,38.254634,140.835522,197.313000,0.064000,-0.007000,0.011000,6.384000,6.384000,9.232000,2,1,1,0"""
1606295401459521253,"""1606295401.199967,38.254634,140.835522,197.313000,0.064000,-0.007000,0.011000,6.384000,6.384000,9.232000,2,1,1,0"""
1606295401526491943,"""1606295401.399967,38.254634,140.835522,197.309000,0.057000,-0.023000,0.008000,6.384000,6.384000,9.248000,2,1,1,0"""
1606295401627798993,"""1606295401.399967,38.254634,140.835522,197.309000,0.057000,-0.023000,0.008000,6.384000,6.384000,9.248000,2,1,1,0"""
1606295401720601391,"""1606295401.599967,38.254634,140.835522,197.305000,0.029000,-0.021000,0.009000,6.384000,6.384000,9.248000,2,1,1,0"""
1606295401844826390,"""1606295401.599967,38.254634,140.835522,197.305000,0.029000,-0.021000,0.009000,6.384000,6.384000,9.248000,2,1,1,0"""
1606295401928137912,"""1606295401.799967,38.254634,140.835522,197.305000,0.018000,-0.028000,0.004000,6.384000,6.384000,9.264001,2,1,1,0"""
1606295402028192020,"""1606295401.799967,38.254634,140.835522,197.305000,0.018000,-0.028000,0.004000,6.384000,6.384000,9.264001,2,1,1,0"""
1606295402128932829,"""1606295401.999967,38.254634,140.835522,197.305000,-0.007000,-0.025000,0.002000,6.384000,6.384000,9.264001,2,1,1,0"""
1606295402221677177,"""1606295402.99967,38.254634,140.835522,197.304000,-0.018000,-0.028000,0.000000,6.368001,6.368001,9.232000,2,1,1,0"""
1606295402326783362,"""1606295402.99967,38.254634,140.835522,197.304000,-0.018000,-0.028000,0.000000,6.368001,6.368001,9.232000,2,1,1,0"""
1606295402427611607,"""1606295402.299967,38.254634,140.835522,197.314000,-0.032000,-0.022000,-0.009000,6.368001,6.368001,9.248000,2,1,1,0"""
1606295402528580563,"""1606295402.299967,38.254634,140.835522,197.314000,-0.032000,-0.022000,-0.009000,6.368001,6.368001,9.248000,2,1,1,0"""
1606295402631411098,"""1606295402.499967,38.254634,140.835522,197.320000,-0.031000,-0.027000,-0.012000,6.368001,6.368001,9.248000,2,1,1,0"""
1606295402732694382,"""1606295402.499967,38.254634,140.835522,197.320000,-0.031000,-0.027000,-0.012000,6.368001,6.368001,9.248000,2,1,1,0"""
1606295402841768423,"""1606295402.699967,38.254634,140.835522,197.319000,-0.029000,-0.021000,-0.014000,6.368001,6.368001,9.248000,2,1,1,0"""
1606295402938358698,"""1606295402.699967,38.254634,140.835522,197.319000,-0.029000,-0.021000,-0.014000,6.368001,6.368001,9.248000,2,1,1,0"""
1606295403045050324,"""1606295402.899967,38.254634,140.835522,197.315000,-0.021000,-0.010000,-0.006000,6.352000,6.352000,9.248000,2,1,1,0"""
1606295403196043651,"""1606295402.899967,38.254634,140.835522,197.315000,-0.021000,-0.010000,-0.006000,6.352000,6.352000,9.248000,2,1,1,0"""
1606295403254470609,"""1606295403.99967,38.254634,140.835522,197.324000,0.012000,-0.018000,-0.010000,6.368001,6.368001,9.248000,2,1,1,0"""
1606295403319713050,"""1606295403.99967,38.254634,140.835522,197.324000,0.012000,-0.018000,-0.010000,6.368001,6.368001,9.248000,2,1,1,0"""
1606295403434510331,"""1606295403.299967,38.254634,140.835522,197.329000,-0.007000,-0.010000,-0.016000,6.368001,6.368001,9.264001,2,1,1,0"""
1606295403523417489,"""1606295403.299967,38.254634,140.835522,197.329000,-0.007000,-0.010000,-0.016000,6.368001,6.368001,9.264001,2,1,1,0"""
1606295403626698222,"""1606295403.499967,38.254634,140.835522,197.325000,-0.036000,-0.027000,-0.009000,6.368001,6.368001,9.264001,2,1,1,0"""
1606295403718065316,"""1606295403.599967,38.254634,140.835522,197.332000,-0.020000,-0.016000,-0.011000,6.352000,6.352000,9.232000,2,1,1,0"""
1606295403826082028,"""1606295403.599967,38.254634,140.835522,197.332000,-0.020000,-0.016000,-0.011000,6.352000,6.352000,9.232000,2,1,1,0"""
1606295403919154304,"""1606295403.799967,38.254634,140.835522,197.346000,-0.022000,-0.011000,-0.019000,6.352000,6.352000,9.232000,2,1,1,0"""
1606295404025544565,"""1606295403.799967,38.254634,140.835522,197.346000,-0.022000,-0.011000,-0.019000,6.352000,6.352000,9.232000,2,1,1,0"""
1606295404117562430,"""1606295403.999966,38.254634,140.835522,197.347000,-0.008000,-0.016000,-0.016000,6.352000,6.352000,9.232000,2,1,1,0"""
1606295404221814033,"""1606295403.999966,38.254634,140.835522,197.347000,-0.008000,-0.016000,-0.016000,6.352000,6.352000,9.232000,2,1,1,0"""
1606295404327276714,"""1606295404.199966,38.254634,140.835521,197.351000,-0.031000,-0.024000,-0.016000,6.352000,6.352000,9.232000,2,1,1,0"""
1606295404419974626,"""1606295404.199966,38.254634,140.835521,197.351000,-0.031000,-0.024000,-0.016000,6.352000,6.352000,9.232000,2,1,1,0"""
1606295404524869071,"""1606295404.399966,38.254634,140.835521,197.356000,-0.025000,-0.023000,-0.014000,6.368001,6.368001,9.232000,2,1,1,0"""
1606295404622054535,"""1606295404.399966,38.254634,140.835521,197.356000,-0.025000,-0.023000,-0.014000,6.368001,6.368001,9.232000,2,1,1,0"""
1606295404726346360,"""1606295404.599966,38.254634,140.835521,197.360000,-0.018000,-0.011000,-0.015000,6.368001,6.368001,9.232000,2,1,1,0"""
1606295404850315229,"""1606295404.599966,38.254634,140.835521,197.360000,-0.018000,-0.011000,-0.015000,6.368001,6.368001,9.232000,2,1,1,0"""
1606295404926052345,"""1606295404.799966,38.254634,140.835521,197.362000,-0.006000,-0.011000,-0.015000,6.368001,6.368001,9.232000,2,1,1,0"""
1606295405035311431,"""1606295404.899966,38.254634,140.835521,197.365000,0.000000,-0.015000,-0.015000,6.352000,6.352000,9.216001,2,1,1,0"""
1606295405124599965,"""1606295404.899966,38.254634,140.835521,197.365000,0.000000,-0.015000,-0.015000,6.352000,6.352000,9.216001,2,1,1,0"""
1606295405230056121,"""1606295405.99966,38.254634,140.835521,197.370000,-0.008000,-0.031000,-0.015000,6.368001,6.368001,9.216001,2,1,1,0"""
1606295405318786278,"""1606295405.99966,38.254634,140.835521,197.370000,-0.008000,-0.031000,-0.015000,6.368001,6.368001,9.216001,2,1,1,0"""
1606295405431096273,"""1606295405.299966,38.254634,140.835521,197.373000,-0.007000,-0.021000,-0.013000,6.368001,6.368001,9.216001,2,1,1,0"""
1606295405519171832,"""1606295405.299966,38.254634,140.835521,197.373000,-0.007000,-0.021000,-0.013000,6.368001,6.368001,9.216001,2,1,1,0"""
1606295405626936608,"""1606295405.499966,38.254634,140.835521,197.369000,0.032000,-0.029000,-0.007000,6.368001,6.368001,9.216001,2,1,1,0"""
1606295405718272523,"""1606295405.499966,38.254634,140.835521,197.369000,0.032000,-0.029000,-0.007000,6.368001,6.368001,9.216001,2,1,1,0"""
1606295405825636640,"""1606295405.699966,38.254634,140.835521,197.381000,0.036000,0.004000,-0.016000,6.384000,6.384000,9.216001,2,1,1,0"""
1606295405920310619,"""1606295405.699966,38.254634,140.835521,197.381000,0.036000,0.004000,-0.016000,6.384000,6.384000,9.216001,2,1,1,0"""
1606295406025845595,"""1606295405.899966,38.254634,140.835521,197.382000,0.017000,0.009000,-0.011000,6.384000,6.384000,9.216001,2,1,1,0"""
1606295406117763176,"""1606295405.899966,38.254634,140.835521,197.382000,0.017000,0.009000,-0.011000,6.384000,6.384000,9.216001,2,1,1,0"""
1606295406221894365,"""1606295406.99966,38.254634,140.835521,197.386000,0.017000,0.023000,-0.012000,6.400000,6.400000,9.216001,2,1,1,0"""
1606295406325495267,"""1606295406.99966,38.254634,140.835521,197.386000,0.017000,0.023000,-0.012000,6.400000,6.400000,9.216001,2,1,1,0"""
1606295406427002710,"""1606295406.299966,38.254634,140.835522,197.387000,0.045000,0.062000,-0.009000,6.400000,6.400000,9.232000,2,1,1,0"""
1606295406526681216,"""1606295406.299966,38.254634,140.835522,197.387000,0.045000,0.062000,-0.009000,6.400000,6.400000,9.232000,2,1,1,0"""
1606295406624290206,"""1606295406.499966,38.254635,140.835522,197.389000,0.098000,0.052000,0.001000,6.400000,6.400000,9.232000,2,1,1,0"""
1606295406734481083,"""1606295406.499966,38.254635,140.835522,197.389000,0.098000,0.052000,0.001000,6.400000,6.400000,9.232000,2,1,1,0"""
1606295406863576124,"""1606295406.699966,38.254635,140.835522,197.398000,0.072000,0.030000,-0.003000,6.400000,6.400000,9.232000,2,1,1,0"""
1606295407003340861,"""1606295406.699966,38.254635,140.835522,197.398000,0.072000,0.030000,-0.003000,6.400000,6.400000,9.232000,2,1,1,0"""
1606295407118338181,"""1606295406.899966,38.254635,140.835522,197.405000,0.064000,0.017000,-0.001000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295407186137017,"""1606295406.899966,38.254635,140.835522,197.405000,0.064000,0.017000,-0.001000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295407261434652,"""1606295407.99966,38.254635,140.835522,197.415000,0.050000,-0.001000,-0.003000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295407321158895,"""1606295407.99966,38.254635,140.835522,197.415000,0.050000,-0.001000,-0.003000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295407437435856,"""1606295407.299966,38.254635,140.835522,197.425000,0.040000,-0.016000,-0.001000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295407520214821,"""1606295407.299966,38.254635,140.835522,197.425000,0.040000,-0.016000,-0.001000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295407629907904,"""1606295407.499965,38.254635,140.835521,197.441000,0.032000,-0.021000,-0.008000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295407721143581,"""1606295407.499965,38.254635,140.835521,197.441000,0.032000,-0.021000,-0.008000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295407827679675,"""1606295407.699965,38.254635,140.835521,197.445000,0.018000,-0.017000,-0.007000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295407918850965,"""1606295407.699965,38.254635,140.835521,197.445000,0.018000,-0.017000,-0.007000,6.416000,6.416000,9.232000,2,1,1,0"""
1606295408026808946,"""1606295407.899965,38.254635,140.835521,197.455000,0.006000,-0.012000,-0.007000,6.432000,6.432000,9.232000,2,1,1,0"""
1606295408118019657,"""1606295407.899965,38.254635,140.835521,197.455000,0.006000,-0.012000,-0.007000,6.432000,6.432000,9.232000,2,1,1,0"""
1606295408221281748,"""1606295408.99965,38.254635,140.835521,197.461000,-0.002000,-0.014000,-0.004000,6.432000,6.432000,9.232000,2,1,1,0"""
1606295408370968920,"""1606295408.99965,38.254635,140.835521,197.461000,-0.002000,-0.014000,-0.004000,6.432000,6.432000,9.232000,2,1,1,0"""
1606295408429969093,"""1606295408.299965,38.254635,140.835521,197.474000,-0.010000,-0.021000,-0.006000,6.432000,6.432000,9.232000,2,1,1,0"""
1606295408525443789,"""1606295408.299965,38.254635,140.835521,197.474000,-0.010000,-0.021000,-0.006000,6.432000,6.432000,9.232000,2,1,1,0"""
1606295408621215632,"""1606295408.499965,38.254635,140.835521,197.488000,-0.017000,-0.016000,-0.012000,6.432000,6.432000,9.232000,2,1,1,0"""
1606295408726344256,"""1606295408.499965,38.254635,140.835521,197.488000,-0.017000,-0.016000,-0.012000,6.432000,6.432000,9.232000,2,1,1,0"""
1606295408816889974,"""1606295408.699965,38.254635,140.835521,197.504000,-0.010000,-0.018000,-0.015000,6.448000,6.448000,9.232000,2,1,1,0"""
1606295409010276293,"""1606295408.699965,38.254635,140.835521,197.504000,-0.010000,-0.018000,-0.015000,6.448000,6.448000,9.232000,2,1,1,0"""
1606295409048671424,"""1606295408.899965,38.254635,140.835521,197.502000,0.003000,-0.027000,-0.003000,6.448000,6.448000,9.232000,2,1,1,0"""
1606295409158842463,"""1606295408.899965,38.254635,140.835521,197.502000,0.003000,-0.027000,-0.003000,6.448000,6.448000,9.232000,2,1,1,0"""
1606295409240854946,"""1606295409.99965,38.254635,140.835521,197.514000,0.005000,-0.025000,-0.004000,6.448000,6.448000,9.232000,2,1,1,0"""
1606295409320429244,"""1606295409.99965,38.254635,140.835521,197.514000,0.005000,-0.025000,-0.004000,6.448000,6.448000,9.232000,2,1,1,0"""
1606295409437698900,"""1606295409.299965,38.254635,140.835521,197.520000,0.009000,-0.018000,-0.004000,6.448000,6.448000,9.216001,2,1,1,0"""
1606295409520623613,"""1606295409.299965,38.254635,140.835521,197.520000,0.009000,-0.018000,-0.004000,6.448000,6.448000,9.216001,2,1,1,0"""
1606295409635968465,"""1606295409.499965,38.254635,140.835521,197.528000,-0.001000,-0.023000,-0.002000,6.464000,6.464000,9.216001,2,1,1,0"""
1606295409728160716,"""1606295409.499965,38.254635,140.835521,197.528000,-0.001000,-0.023000,-0.002000,6.464000,6.464000,9.216001,2,1,1,0"""
1606295409836479037,"""1606295409.699965,38.254635,140.835521,197.531000,0.006000,-0.023000,0.001000,6.464000,6.464000,9.216001,2,1,1,0"""
1606295409927962246,"""1606295409.699965,38.254635,140.835521,197.531000,0.006000,-0.023000,0.001000,6.464000,6.464000,9.216001,2,1,1,0"""
1606295410040803168,"""1606295409.899965,38.254635,140.835521,197.538000,0.020000,-0.011000,0.003000,6.464000,6.464000,9.216001,2,1,1,0"""
1606295410134572331,"""1606295409.899965,38.254635,140.835521,197.538000,0.020000,-0.011000,0.003000,6.464000,6.464000,9.216001,2,1,1,0"""
1606295410240883286,"""1606295410.99965,38.254635,140.835521,197.542000,0.017000,-0.009000,0.005000,6.464000,6.464000,9.216001,2,1,1,0"""
1606295410358779528,"""1606295410.99965,38.254635,140.835521,197.542000,0.017000,-0.009000,0.005000,6.464000,6.464000,9.216001,2,1,1,0"""
1606295410437293872,"""1606295410.299965,38.254635,140.835521,197.554000,0.013000,0.006000,-0.001000,6.480000,6.480000,9.216001,2,1,1,0"""
1606295410539933756,"""1606295410.399965,38.254635,140.835521,197.558000,0.006000,0.004000,0.000000,6.464000,6.464000,9.184000,2,1,1,0"""
1606295410644090781,"""1606295410.399965,38.254635,140.835521,197.558000,0.006000,0.004000,0.000000,6.464000,6.464000,9.184000,2,1,1,0"""
1606295410741025121,"""1606295410.599965,38.254635,140.835521,197.562000,0.006000,0.009000,0.003000,6.464000,6.464000,9.184000,2,1,1,0"""
1606295410834021863,"""1606295410.599965,38.254635,140.835521,197.562000,0.006000,0.009000,0.003000,6.464000,6.464000,9.184000,2,1,1,0"""
1606295410988775005,"""1606295410.799965,38.254635,140.835521,197.569000,0.010000,0.009000,-0.001000,6.464000,6.464000,9.184000,2,1,1,0"""
1606295411249901373,"""1606295410.799965,38.254635,140.835521,197.569000,0.010000,0.009000,-0.001000,6.464000,6.464000,9.184000,2,1,1,0"""
1606295411340877485,"""1606295410.999965,38.254635,140.835521,197.574000,0.016000,-0.004000,0.002000,6.464000,6.464000,9.184000,2,1,1,0"""
1606295411340885266,"""1606295410.999965,38.254635,140.835521,197.574000,0.016000,-0.004000,0.002000,6.464000,6.464000,9.184000,2,1,1,0"""
1606295411375658445,"""1606295411.199964,38.254635,140.835521,197.582000,0.019000,-0.012000,0.001000,6.480000,6.480000,9.184000,2,1,1,0"""
1606295411466567357,"""1606295411.199964,38.254635,140.835521,197.582000,0.019000,-0.012000,0.001000,6.480000,6.480000,9.184000,2,1,1,0"""
1606295411596762460,"""1606295411.399964,38.254635,140.835521,197.597000,0.025000,-0.008000,-0.008000,6.480000,6.480000,9.168000,2,1,1,0"""
1606295411688261542,"""1606295411.399964,38.254635,140.835521,197.597000,0.025000,-0.008000,-0.008000,6.480000,6.480000,9.168000,2,1,1,0"""
1606295411734095413,"""1606295411.599964,38.254635,140.835521,197.595000,0.020000,-0.010000,-0.001000,6.480000,6.480000,9.168000,2,1,1,0"""
